GFGV129.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV132.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV135.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV140.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV145.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV160.JU,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV45.0AG,1.0,6,106.5,2020-05-18 17:20:02.038577
GFGV48.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV51.0AG,1.8,0,106.5,2020-05-18 17:20:02.038577
GFGV54.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV57.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV60.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV63.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV66.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV69.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV72.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV84.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV90.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV93.0AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV99.0AG,12.0,11,106.5,2020-05-18 17:20:02.038577
GFGV102.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV105.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV108.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV111.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV114.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV120.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV123.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV126.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV129.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV132.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV135.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV140.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV145.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGV150.AG,0.0,0,106.5,2020-05-18 17:20:02.038577
GFGC45.0JU,61.896,0,106.65,2020-05-19 11:00:02.042339
GFGC48.0JU,34.85,0,106.65,2020-05-19 11:00:02.042339
GFGC51.0JU,54.0,0,106.65,2020-05-19 11:00:02.042339
GFGC54.0JU,54.93,0,106.65,2020-05-19 11:00:02.042339
GFGC57.0JU,18.5,0,106.65,2020-05-19 11:00:02.042339
GFGC60.0JU,48.5,0,106.65,2020-05-19 11:00:02.042339
